r_nm,g_r,coordination_number,pair_count
2.107499999999999929e+00,8.112279762593702648e-01,1.274876679477324899e+02,5.103230000000000000e+05
2.122499999999999609e+00,8.002506531021927882e-01,1.290575649500383975e+02,5.106090000000000000e+05
2.137500000000000178e+00,8.003996841360807579e-01,1.306500261337432391e+02,5.179480000000000000e+05
2.152499999999999858e+00,8.000675995032116017e-01,1.322642459646425550e+02,5.250250000000000000e+05
2.167499999999999982e+00,7.996379533226369851e-01,1.339001629515756804e+02,5.320820000000000000e+05
2.182500000000000107e+00,7.930746371083459145e-01,1.355451867794004386e+02,5.350440000000000000e+05
2.197499999999999787e+00,7.858053961571732637e-01,1.371976141429669269e+02,5.374520000000000000e+05
2.212499999999999911e+00,7.871060347790744816e-01,1.388754496541122023e+02,5.457160000000000000e+05
2.227500000000000036e+00,7.802692110845743656e-01,1.405613405073020488e+02,5.483360000000000000e+05
2.242499999999999716e+00,7.827896308870906372e-01,1.422755326671790783e+02,5.575410000000000000e+05
2.257500000000000284e+00,7.869172317998164301e-01,1.440218939277478682e+02,5.680040000000000000e+05
2.272499999999999964e+00,7.859311193898494974e-01,1.457893220599538608e+02,5.748560000000000000e+05
2.287499999999999645e+00,7.871726495956709035e-01,1.475829884704073720e+02,5.833900000000000000e+05
2.302500000000000213e+00,7.865932245262216016e-01,1.493989177555726258e+02,5.906310000000000000e+05
2.317499999999999893e+00,7.858589446618365892e-01,1.512368670253650862e+02,5.977930000000000000e+05
2.332499999999999574e+00,7.836236574563409940e-01,1.530933897002305741e+02,6.038340000000000000e+05
2.347500000000000142e+00,7.755042133072154176e-01,1.549543827824749940e+02,6.052880000000000000e+05
2.362499999999999822e+00,7.716763345816395336e-01,1.568299308224442541e+02,6.100220000000000000e+05
2.377499999999999947e+00,7.647927768126168147e-01,1.587124273635664622e+02,6.122820000000000000e+05
2.392500000000000071e+00,7.595069744786242527e-01,1.606055772482705493e+02,6.157470000000000000e+05
2.407499999999999751e+00,7.689340624001433921e-01,1.625463335895464922e+02,6.312310000000000000e+05
2.422499999999999876e+00,7.806532265387008396e-01,1.645412974634895988e+02,6.488620000000000000e+05
2.437500000000000000e+00,7.789951291273253808e-01,1.665567532667178909e+02,6.555270000000000000e+05
2.452499999999999680e+00,7.931673179947362762e-01,1.686342106072251852e+02,6.756930000000000000e+05
2.467500000000000249e+00,8.012422698943800770e-01,1.707585672559569332e+02,6.909470000000000000e+05
2.482499999999999929e+00,7.920837902496881133e-01,1.728842521137586346e+02,6.913790000000000000e+05
2.497499999999999609e+00,7.947050752302255994e-01,1.750428224442736109e+02,7.020750000000000000e+05
2.512500000000000178e+00,7.984814141407712285e-01,1.772377801691006596e+02,7.139100000000000000e+05
2.527499999999999858e+00,8.023522271266448902e-01,1.794697924673327805e+02,7.259620000000000000e+05
2.542499999999999538e+00,8.004208443632876424e-01,1.817229392774788153e+02,7.328360000000000000e+05
2.557500000000000107e+00,7.963345731159632290e-01,1.839911114527286315e+02,7.377230000000000000e+05
2.572499999999999787e+00,8.043587164978137638e-01,1.863090914681014283e+02,7.539230000000000000e+05
2.587499999999999911e+00,8.137035087339374861e-01,1.886814265949269611e+02,7.716020000000000000e+05
2.602500000000000036e+00,8.182766874286904191e-01,1.910948347425057534e+02,7.849610000000000000e+05
2.617499999999999716e+00,8.084808982404785294e-01,1.935069177555726299e+02,7.845300000000000000e+05
2.632499999999999840e+00,8.125923532292722573e-01,1.959591329746348833e+02,7.975830000000000000e+05
2.647499999999999964e+00,8.095995087036159665e-01,1.984302382782474865e+02,8.037270000000000000e+05
2.662499999999999645e+00,8.131390894364528554e-01,2.009403504996156755e+02,8.164140000000000000e+05
2.677500000000000213e+00,8.192246213753118234e-01,2.034978232129131470e+02,8.318180000000000000e+05
2.692499999999999893e+00,8.272836224072190880e-01,2.061094727132974640e+02,8.494390000000000000e+05
2.707499999999999574e+00,8.238067821943121372e-01,2.087392036894696332e+02,8.553200000000000000e+05
2.722500000000000142e+00,8.303676629048334368e-01,2.114193297463489500e+02,8.717110000000000000e+05
2.737499999999999822e+00,8.300745862917197071e-01,2.141281137586471743e+02,8.810320000000000000e+05
2.752499999999999947e+00,8.377912887881328041e-01,2.168921229823212684e+02,8.989940000000000000e+05
2.767500000000000071e+00,8.403715603874550855e-01,2.196949454265948987e+02,9.116180000000000000e+05
2.782499999999999751e+00,8.346666892673476612e-01,2.225089992313604625e+02,9.152710000000000000e+05
2.797499999999999876e+00,8.389550016787904463e-01,2.253680891621829119e+02,9.299190000000000000e+05
2.812500000000000000e+00,8.508209724756990999e-01,2.282987947732513305e+02,9.532120000000000000e+05
2.827499999999999680e+00,8.593232201998511899e-01,2.312904442736356430e+02,9.730340000000000000e+05
2.842500000000000249e+00,8.778370197429878896e-01,2.343790591852421130e+02,1.004572000000000000e+06
2.857499999999999929e+00,8.826833636172737307e-01,2.375175895465026770e+02,1.020807000000000000e+06
2.872499999999999609e+00,8.781942384326464346e-01,2.406730269023827589e+02,1.026306000000000000e+06
2.887500000000000178e+00,8.734388823608276731e-01,2.438442398155264925e+02,1.031437000000000000e+06
2.902499999999999858e+00,8.668783010608515083e-01,2.470244181398923615e+02,1.034353000000000000e+06
2.917499999999999538e+00,8.706768852846957785e-01,2.502516310530361068e+02,1.049651000000000000e+06
2.932500000000000107e+00,8.835809368075728809e-01,2.535604365872405594e+02,1.076189000000000000e+06
2.947499999999999787e+00,8.872797116377064697e-01,2.569171714066102936e+02,1.091778000000000000e+06
2.962499999999999911e+00,8.967279713806936003e-01,2.603442674865488016e+02,1.114663000000000000e+06
2.977500000000000036e+00,9.034875779205243651e-01,2.638322521137586136e+02,1.134467000000000000e+06
2.992499999999999716e+00,9.071055726272169162e-01,2.673695772482705024e+02,1.150515000000000000e+06
